date,flu,griep,swine flu,symptoms of flu,flu remedies,home remedies,flu home remedies,home remedies for flu,flu medication,flu during pregnancy,pneumonia,pneumonia symptoms,bronchitis,what is pneumonia,pneumonia in children,pnet,mono,meningitis,rsv,meningitis symptoms,signs of meningitis
2012-07-01,35.359375,0.0,6.2727272727272725,28.75,73.91304347826087,51.0,0.0,0.0,0.0,0.0,30.083333333333336,0.0,28.111814345991558,0.0,0.0,73.64313271604938,21.79304799604156,39.70013037809648,6.666666666666666,7.18294051627385,38.38383838383839
2012-07-08,29.546875,0.0,3.0,27.5,47.82608695652174,58.0,0.0,0.0,0.0,0.0,70.45833333333334,17.000000000000004,33.597046413502106,0.0,0.0,65.68171296296296,21.04156358238496,21.173402868318124,26.666666666666664,10.774410774410775,0.0
2012-07-15,25.671875000000004,0.0,3.0,39.99999999999999,91.30434782608697,57.0,5.769230769230769,15.384615384615385,0.0,0.0,39.583333333333336,0.0,20.569620253164555,0.0,28.65497076023392,74.63831018518519,26.3019544779812,26.466753585397658,6.666666666666666,10.774410774410775,35.35353535353536
2012-07-22,34.875,0.0,5.727272727272726,0.0,21.73913043478261,51.0,7.211538461538463,19.230769230769234,0.0,0.0,30.875,16.0,20.226793248945146,0.0,0.0,62.69618055555556,39.8286739238001,24.349413298565842,9.166666666666666,17.059483726150393,0.0
2012-07-29,29.0625,0.0,5.454545454545453,12.5,21.73913043478261,39.0,5.769230769230769,0.0,0.0,0.0,61.75,30.999999999999996,22.62658227848101,0.0,54.12605588044185,59.71064814814816,33.81679861454726,28.05475880052152,15.833333333333332,6.285072951739618,0.0
2012-08-05,48.4375,0.0,27.27272727272727,55.0,47.82608695652174,62.0,2.8846153846153846,7.6923076923076925,0.0,0.0,41.958333333333336,17.000000000000004,33.939873417721515,0.0,28.65497076023392,55.729938271604944,21.04156358238496,10.586701434159062,13.333333333333332,7.18294051627385,0.0
2012-08-12,42.140625,0.0,19.090909090909086,100.0,0.0,51.99999999999999,2.8846153846153846,7.6923076923076925,0.0,0.0,64.125,0.0,30.511603375527425,0.0,0.0,68.66724537037037,24.798985650667984,31.230769230769234,5.833333333333333,16.16161616161616,34.343434343434346
2012-08-19,35.359375,0.0,8.181818181818182,25.0,21.73913043478261,47.0,0.0,0.0,0.0,0.0,79.16666666666667,61.0,33.597046413502106,0.0,0.0,62.69618055555556,30.059376546264225,34.93611473272491,3.333333333333333,9.876543209876544,67.67676767676768
2012-08-26,22.28125,0.0,5.454545454545453,25.0,43.47826086956522,40.0,4.326923076923077,7.6923076923076925,0.0,0.0,67.29166666666667,45.0,19.198312236286917,0.0,0.0,67.67206790123457,24.798985650667984,32.81877444589309,9.166666666666666,13.468013468013469,0.0
2012-09-02,24.21875,0.0,5.454545454545453,0.0,0.0,36.0,0.0,0.0,0.0,0.0,52.25,0.0,33.2542194092827,0.0,76.4132553606238,60.705825617283956,21.79304799604156,30.701434159061282,9.166666666666666,16.16161616161616,0.0
2012-09-09,27.125,0.0,2.7272727272727266,12.5,21.73913043478261,42.0,0.0,0.0,0.0,0.0,65.70833333333334,59.00000000000001,18.855485232067508,0.0,0.0,68.66724537037037,27.053438891637807,19.056062581486312,0.0,6.285072951739618,65.65656565656568
2012-09-16,20.828125,0.0,0.0,25.0,43.47826086956522,33.00000000000001,0.0,0.0,0.0,0.0,41.16666666666667,30.0,19.198312236286917,0.0,0.0,65.68171296296296,46.59203364670956,26.99608865710561,5.833333333333333,13.468013468013469,0.0
2012-09-23,19.375,0.0,6.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,37.208333333333336,17.000000000000004,15.084388185654007,0.0,0.0,49.75887345679013,18.035625927758534,27.525423728813568,6.666666666666666,7.18294051627385,0.0
2012-09-30,15.984375,0.0,2.7272727272727266,12.5,21.73913043478261,66.00000000000001,2.8846153846153846,7.6923076923076925,0.0,0.0,45.125,30.0,16.798523206751053,0.0,25.471085120207928,63.69135802469136,21.79304799604156,21.702737940026076,9.166666666666666,13.468013468013469,0.0
2012-10-07,21.796875,0.0,0.0,11.25,41.30434782608696,49.0,4.326923076923077,7.6923076923076925,0.0,0.0,24.541666666666668,0.0,13.027426160337551,0.0,0.0,67.67206790123457,25.55047006432459,21.702737940026076,5.833333333333333,8.978675645342312,0.0
2012-10-14,19.375,0.0,2.4545454545454546,11.25,19.565217391304348,50.0,0.0,0.0,0.0,0.0,20.583333333333336,28.000000000000004,5.142405063291139,0.0,0.0,68.66724537037037,15.029688273132113,34.406779661016955,0.0,15.26374859708193,31.31313131313132
2012-10-21,19.375,0.0,2.4545454545454546,11.25,41.30434782608696,39.0,2.8846153846153846,7.6923076923076925,0.0,0.0,17.416666666666668,14.000000000000002,23.312236286919827,0.0,0.0,67.67206790123457,25.55047006432459,30.701434159061282,5.833333333333333,8.978675645342312,31.31313131313132
2012-10-28,19.375,0.0,2.4545454545454546,35.0,39.130434782608695,57.0,2.8846153846153846,7.6923076923076925,0.0,0.0,20.583333333333336,28.000000000000004,7.542194092827003,0.0,0.0,59.71064814814816,27.804923305294412,19.585397653194267,5.833333333333333,15.26374859708193,61.61616161616162
2012-11-04,22.765625,0.0,2.7272727272727266,12.5,0.0,47.0,4.326923076923077,7.6923076923076925,0.0,0.0,65.70833333333334,0.0,13.370253164556962,0.0,0.0,65.68171296296296,24.047501237011378,30.172099087353327,3.333333333333333,6.285072951739618,0.0
2012-11-11,17.4375,0.0,2.4545454545454546,23.75,0.0,41.00000000000001,0.0,0.0,0.0,0.0,49.083333333333336,57.0,10.284810126582277,0.0,0.0,73.64313271604938,33.81679861454726,25.408083441981752,0.0,12.570145903479236,0.0
2012-11-18,6.78125,0.0,2.7272727272727266,12.5,0.0,36.0,2.8846153846153846,7.6923076923076925,0.0,0.0,30.083333333333336,0.0,13.71308016877637,0.0,0.0,67.67206790123457,33.065314200890654,17.468057366362455,12.5,3.591470258136925,0.0
2012-11-25,15.5,0.0,2.7272727272727266,0.0,21.73913043478261,50.0,0.0,0.0,0.0,0.0,40.375,30.0,21.940928270042193,0.0,0.0,62.69618055555556,21.79304799604156,34.406779661016955,3.333333333333333,16.16161616161616,0.0
2012-12-02,15.984375,0.0,0.0,0.0,43.47826086956522,42.0,2.8846153846153846,7.6923076923076925,0.0,0.0,7.916666666666667,15.0,14.055907172995779,0.0,0.0,60.705825617283956,16.532657100445327,27.525423728813568,3.333333333333333,6.285072951739618,0.0
2012-12-09,16.46875,0.0,0.0,12.5,21.73913043478261,61.00000000000001,0.0,0.0,0.0,0.0,34.833333333333336,47.00000000000001,5.828059071729957,0.0,25.471085120207928,52.74440586419753,11.272266204849087,21.702737940026076,3.333333333333333,7.18294051627385,0.0
2012-12-16,10.65625,0.0,0.0,0.0,30.434782608695652,31.0,0.0,0.0,0.0,0.0,31.666666666666668,42.00000000000001,3.7710970464135016,0.0,0.0,45.77816358024692,34.568283028203865,21.702737940026076,12.5,0.0,47.474747474747474
2012-12-23,12.109375,0.0,0.0,0.0,39.130434782608695,38.00000000000001,0.0,0.0,0.0,0.0,7.125,0.0,10.284810126582277,0.0,0.0,31.84567901234568,20.290079168728354,24.878748370273797,0.0,11.672278338945004,0.0
2012-12-30,19.859375,0.0,0.0,18.75,65.21739130434783,100.0,4.326923076923077,11.538461538461538,0.0,0.0,33.25,0.0,12.341772151898732,0.0,0.0,47.76851851851852,20.290079168728354,28.58409387222947,4.166666666666666,14.3658810325477,100.0
2013-01-06,17.4375,0.0,2.7272727272727266,0.0,0.0,45.0,0.0,0.0,0.0,0.0,31.666666666666668,16.0,5.828059071729957,0.0,0.0,99.51774691358025,25.55047006432459,17.997392438070406,3.333333333333333,3.591470258136925,0.0
2013-01-13,9.6875,0.0,2.7272727272727266,12.5,0.0,39.0,0.0,0.0,0.0,0.0,26.125,0.0,10.970464135021096,0.0,0.0,95.53703703703704,21.79304799604156,9.528031290743156,9.166666666666666,0.0,0.0
2013-01-20,14.046875,0.0,0.0,25.0,21.73913043478261,41.00000000000001,4.326923076923077,7.6923076923076925,0.0,0.0,30.083333333333336,0.0,16.455696202531644,0.0,0.0,86.58043981481482,30.059376546264225,21.173402868318124,12.5,6.285072951739618,0.0
2013-01-27,11.625,0.0,0.0,25.0,0.0,40.0,0.0,0.0,0.0,0.0,26.125,30.0,10.970464135021096,0.0,25.471085120207928,88.57079475308642,36.07125185551707,29.11342894393742,9.166666666666666,19.75308641975309,34.343434343434346
2013-02-03,14.046875,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,26.125,0.0,16.455696202531644,0.0,0.0,90.56114969135803,40.58015833745671,36.52411994784877,0.0,6.285072951739618,0.0
2013-02-10,16.46875,0.0,2.4545454545454546,0.0,19.565217391304348,51.99999999999999,2.8846153846153846,7.6923076923076925,0.0,0.0,38.0,0.0,18.16983122362869,0.0,0.0,78.61902006172839,38.32570509648689,26.99608865710561,0.0,21.54882154882155,0.0
2013-02-17,18.890625,0.0,7.363636363636362,22.5,19.565217391304348,42.0,0.0,0.0,0.0,0.0,30.875,14.000000000000002,5.142405063291139,0.0,22.287199480181936,75.63348765432099,35.31976744186047,24.878748370273797,10.833333333333332,15.26374859708193,0.0
2013-02-24,19.375,0.0,4.909090909090909,22.5,19.565217391304348,51.0,0.0,0.0,0.0,0.0,45.125,56.00000000000001,15.427215189873415,0.0,0.0,79.6141975308642,25.55047006432459,39.170795306388534,2.5,15.26374859708193,0.0
2013-03-03,23.734375000000004,0.0,4.909090909090909,0.0,19.565217391304348,41.00000000000001,2.8846153846153846,7.6923076923076925,0.0,0.0,54.625,14.000000000000002,27.76898734177215,0.0,22.287199480181936,98.52256944444443,20.290079168728354,28.05475880052152,14.166666666666666,6.285072951739618,30.303030303030308
2013-03-10,24.21875,0.0,4.909090909090909,0.0,0.0,44.0,0.0,0.0,0.0,0.0,43.54166666666667,27.0,9.941983122362869,0.0,47.758284600389864,81.60455246913581,12.023750618505689,40.22946544980444,13.333333333333332,14.3658810325477,0.0
2013-03-17,26.640625,0.0,5.454545454545453,12.5,65.21739130434783,31.0,4.326923076923077,7.6923076923076925,0.0,0.0,52.25,15.0,19.54113924050633,0.0,0.0,76.6286651234568,16.532657100445327,26.99608865710561,5.833333333333333,13.468013468013469,67.67676767676768
2013-03-24,23.734375000000004,0.0,5.727272727272726,0.0,23.91304347826087,57.0,0.0,0.0,0.0,0.0,35.625,0.0,26.054852320675103,0.0,0.0,63.69135802469136,37.57422068283028,44.99348109517601,10.0,20.65095398428732,0.0
2013-03-31,21.3125,0.0,0.0,37.5,21.73913043478261,39.0,2.8846153846153846,7.6923076923076925,0.0,0.0,49.083333333333336,15.0,14.055907172995779,0.0,0.0,73.64313271604938,33.065314200890654,52.933507170795316,3.333333333333333,16.16161616161616,34.343434343434346
2013-04-07,28.09375,0.0,2.4545454545454546,56.24999999999999,19.565217391304348,55.00000000000001,4.326923076923077,7.6923076923076925,0.0,0.0,37.208333333333336,0.0,17.484177215189874,0.0,0.0,81.60455246913581,37.57422068283028,42.34680573663625,16.666666666666664,20.65095398428732,0.0
2013-04-14,28.578125,0.0,7.363636363636362,0.0,58.695652173913054,49.0,4.326923076923077,11.538461538461538,0.0,0.0,36.41666666666667,13.0,22.2837552742616,0.0,22.287199480181936,77.6238425925926,15.029688273132113,29.642764015645376,21.666666666666664,17.957351290684624,0.0
2013-04-21,33.90625,0.0,2.4545454545454546,0.0,100.0,51.0,2.8846153846153846,7.6923076923076925,0.0,0.0,41.16666666666667,14.000000000000002,12.684599156118143,0.0,22.287199480181936,67.67206790123457,30.059376546264225,35.46544980443286,14.166666666666666,21.54882154882155,0.0
2013-04-28,38.75,0.0,0.0,11.25,0.0,51.0,4.326923076923077,7.6923076923076925,0.0,0.0,35.625,14.000000000000002,23.65506329113924,0.0,47.758284600389864,64.68653549382717,23.29601682335478,42.34680573663625,20.0,8.978675645342312,0.0
2013-05-05,41.65625,0.0,4.909090909090909,0.0,76.08695652173913,51.99999999999999,7.211538461538463,7.6923076923076925,0.0,0.0,49.875,13.0,34.28270042194092,0.0,0.0,68.66724537037037,19.53859475507175,13.762711864406784,15.833333333333332,14.3658810325477,0.0
2013-05-12,33.421875,0.0,2.4545454545454546,33.75,19.565217391304348,42.0,4.326923076923077,11.538461538461538,0.0,0.0,60.16666666666667,81.0,29.483122362869196,0.0,0.0,69.66242283950618,9.769297377535874,35.99478487614081,19.166666666666664,20.65095398428732,0.0
2013-05-19,23.25,0.0,9.545454545454543,11.25,76.08695652173913,39.0,2.8846153846153846,7.6923076923076925,0.0,0.0,49.083333333333336,40.0,19.198312236286917,0.0,0.0,74.63831018518519,33.81679861454726,47.11082138200783,13.333333333333332,34.11896745230079,0.0
2013-05-26,38.75,0.0,9.545454545454543,21.25,56.52173913043479,42.0,0.0,0.0,0.0,0.0,42.75,52.99999999999999,24.340717299578056,0.0,0.0,64.68653549382717,38.32570509648689,18.52672750977836,18.333333333333332,14.3658810325477,0.0
2013-06-02,38.75,0.0,19.36363636363636,11.25,19.565217391304348,32.0,7.211538461538463,11.538461538461538,0.0,0.0,46.708333333333336,27.0,27.08333333333333,0.0,0.0,63.69135802469136,15.029688273132113,22.232073011734027,13.333333333333332,14.3658810325477,0.0
